"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"8700","log_lik[3,33,70]",1.59923287565818,2.13676051810472,1.7711884516739,1.44045783244456,-1.90024868336902,3.36492249027948,1.00274856213413,11175.9377740693,4025.5900998437
"8701","log_lik[1,34,70]",-3.38566193594977,-2.88767013997597,3.47863362223247,3.30713876991125,-9.87181737425974,1.27460927339139,0.999612230113301,12003.6060079097,3512.51615948688
"8702","log_lik[2,34,70]",1.63495962222537,2.07080166317982,1.25014691210276,0.795026633515438,-1.00147827109154,2.68460141245559,1.00061771217902,6651.74469345483,3639.91262914877
"8703","log_lik[3,34,70]",2.14323555640163,2.43939020867715,0.76775128161028,0.325776512304123,0.63051828151387,2.70252801346014,1.0003958886867,2573.46915315686,2727.6708843232
"8704","log_lik[1,35,70]",1.51242358760568,2.0562699578707,1.79118399387834,1.42556212440282,-2.15988095268593,3.26932386507108,1.00035161313265,12315.3531262315,4441.03989537189
"8705","log_lik[2,35,70]",2.70234073849508,3.02160046528474,0.834159167271052,0.368128137628669,1.03274490964198,3.31649862895349,1.00114165285354,3300.96364486869,3766.77801290352
"8706","log_lik[3,35,70]",2.1918386631856,2.68756836744256,1.31339016287312,0.802793942334536,-0.529660934174857,3.30287831822068,1.00055451203838,5793.55093027214,3862.77575644842
"8707","log_lik[1,36,70]",2.5297326453228,2.90560237553096,1.00758448109074,0.506872857269954,0.447774737454937,3.30158660507958,1.0002205509102,4239.57627079585,3841.14471836275
"8708","log_lik[2,36,70]",2.17121783499304,2.64600960937851,1.33372129045637,0.824867432170436,-0.431052767885283,3.28760015089322,0.999775362272972,7550.74979376863,4300.83401218472
"8709","log_lik[3,36,70]",2.57987796851865,2.93571473608943,0.974809488548394,0.464556562411925,0.55825199177209,3.30274982191996,1.00029923693068,5665.74589523609,4267.36101486806
"8710","log_lik[1,37,70]",2.78865204871302,3.33292344763943,1.6986042585389,1.26726655324803,-0.601395521759396,4.35463302771755,0.999804254020531,9958.78865222904,4092.3436581101
"8711","log_lik[2,37,70]",3.0536556048547,3.53407672439297,1.44327905465686,1.0551008469173,0.134311517014173,4.36439654663878,0.999692625107384,9329.48724289155,4214.20827941424
"8712","log_lik[3,37,70]",1.93660836358756,2.44559471024142,2.07214000093166,1.88140802893008,-2.08343448517543,4.29168447652298,0.999886274801898,12439.3784148829,3968.91505663133
"8713","log_lik[1,38,70]",1.09720082764563,1.6179748683139,1.82659515508487,1.52061409545719,-2.54337721674139,2.91426782883372,1.00048573442603,10293.9627079412,3652.52260536297
"8714","log_lik[2,38,70]",2.24029264322987,2.61782273327129,0.976845701913623,0.434921180057848,0.245575893208375,2.96080738511023,1.00152496070248,3515.38046696859,3169.31281009296
"8715","log_lik[3,38,70]",2.31331279842653,2.63869899283769,0.845467640661659,0.415484037483926,0.607744584786818,2.96483178048679,1.00054356252837,2640.52175670718,2756.56495346403
"8716","log_lik[1,39,70]",3.15118252660223,3.62131451958338,1.3952257256733,0.981371579421807,0.233764968669601,4.39645008021725,1.00055476284485,8844.53098901696,4044.07631447353
"8717","log_lik[2,39,70]",-1.35956822481245,-0.843773984660588,3.34775402849509,3.20307203336384,-7.48059458129304,3.14194762184745,1.00056245122322,13586.4748169228,4073.70697203464
"8718","log_lik[3,39,70]",1.87748493450833,2.38628677018151,2.16106154196217,1.92695891697881,-2.45889655566256,4.31529297344633,1.00053965102426,12592.1189753215,4510.53751491476
"8719","log_lik[1,40,70]",1.78171858186826,2.08726742929025,0.716168013774942,0.21117257411321,0.301033538511594,2.25832317662797,1.00037385867574,7318.54666576651,4336.75081805029
"8720","log_lik[2,40,70]",1.78593823571368,2.0098567304051,0.571538134209939,0.294292991069292,0.593421672322334,2.24786553321645,1.00370890891168,2259.28113405565,2679.02548203933
"8721","log_lik[3,40,70]",1.57106645892382,1.93882384907942,0.928410170972009,0.409476871056372,-0.316952878252166,2.2515219495861,1.00040868599202,6614.94536289255,4374.37369474898
"8722","log_lik[1,1,71]",3.46853276261629,3.76188506559914,0.705540366901105,0.186992409786285,2.07477645103145,3.91517409495852,0.999740210524283,6190.41699112409,4469.23362757587
"8723","log_lik[2,1,71]",3.01734668695102,3.46174842199073,1.16333132877956,0.564626420233609,0.668256388130083,3.8966325866469,1.00022005093862,6463.76208410238,4726.96886948578
"8724","log_lik[3,1,71]",2.56763121313493,3.0679219197973,1.49355822441778,1.01018268285928,-0.47947591548844,3.87606052227925,0.999895474547857,8200.36782938854,3852.0546194123
"8725","log_lik[1,2,71]",3.26489345571344,3.64562452752975,0.977120507305772,0.475985279774844,1.22217441446676,4.02112663551767,1.00080112557899,4309.43180776793,3971.14952289373
"8726","log_lik[2,2,71]",2.20175612508634,2.69504002920195,1.7478306925076,1.48751912808419,-1.27952272831434,3.97576535814118,1.00047898706924,11895.5079697072,4342.37190064143
"8727","log_lik[3,2,71]",3.32562339204416,3.69548617020985,0.949824811426996,0.416531857538595,1.41449418646151,4.02155982695087,1.00026164427458,3211.67461988495,2934.29949892024
"8728","log_lik[1,3,71]",1.58826424093912,1.90150295036106,0.789990775327009,0.448419319473468,-0.144199037608337,2.25380796085512,1.00111202435184,2441.38743498391,2190.59334048115
"8729","log_lik[2,3,71]",1.64748574551249,1.97041306411119,0.816427855408232,0.365218211832186,-0.0109216571437878,2.25901088944873,1.00016576572202,3724.51077542072,3362.09258900806
"8730","log_lik[3,3,71]",1.71351802059554,1.99923807012495,0.764673558654496,0.324605766501281,0.23383996446738,2.26262334305749,1.00011779224789,2005.96381857276,2067.66034110127
"8731","log_lik[1,4,71]",2.93262462955396,3.30103274406722,0.969427147232237,0.465113877363041,0.960149650927603,3.6665697376795,1.0008057841321,4725.93084793796,3998.92721392137
"8732","log_lik[2,4,71]",2.22317908533339,2.71395248998744,1.53510271759441,1.13519770419461,-0.849906402089826,3.63730161292646,0.999670718012507,8756.91977543444,3952.73559182459
"8733","log_lik[3,4,71]",1.96659854814659,2.46489440419344,1.71361642692138,1.38601979901273,-1.51555693902158,3.63016212653751,1.00031457975169,10756.6649575491,4106.75685958022
"8734","log_lik[1,5,71]",0.0848825456608159,0.578278505861135,2.20964893523392,2.04260957755219,-4.21007959050323,2.67162275641509,1.00271997579104,12081.9657878461,4114.06101818778
"8735","log_lik[2,5,71]",0.668950626291703,1.20192361635746,1.99358153006399,1.69881187349467,-3.20669105679928,2.74640825847371,1.00001121120229,5251.88491682172,2148.45728727947
"8736","log_lik[3,5,71]",2.30216062116373,2.56444846090775,0.690402571848837,0.314976555148376,0.903565733303928,2.8189190942177,1.00050552950724,2424.12630694617,2775.07932399
"8737","log_lik[1,6,71]",1.97740840675614,2.27161569246812,0.768807380170538,0.355164097233001,0.440515643717381,2.55671965451363,1.00025903716513,3703.57116155232,3938.03716164456
"8738","log_lik[2,6,71]",1.96809433062858,2.27681775362164,0.818940245712539,0.350963361790774,0.37846806154251,2.55523617796227,1.00029550789964,2404.13107627328,2310.57476627209
"8739","log_lik[3,6,71]",2.26841399619799,2.42440128781114,0.474074469294325,0.146457833513632,1.31736416086175,2.56558937236573,1.00032569921569,5102.88628556018,4653.61991559927
"8740","log_lik[1,7,71]",3.15897966167992,3.58474416130989,1.12792074916296,0.60807791448459,0.875780196129222,4.05422871182221,1.00018121983116,6244.0287495167,4537.45240824867
"8741","log_lik[2,7,71]",2.28679297577769,2.80576157382353,1.7745334729984,1.42425759613551,-1.24991569952384,4.01703461295546,1.00102293990217,10501.4540217807,4228.28610908437
"8742","log_lik[3,7,71]",3.50467230544384,3.7871111830785,0.713634443472056,0.341867916207308,1.99825805928417,4.05980291316684,1.00166658120416,1821.21866056559,1731.8309231665
"8743","log_lik[1,8,71]",1.80346009159086,2.11746852350871,0.830779687406076,0.372531062611075,0.128616267161589,2.41879789203284,1.00295838308051,2607.98150015202,2700.1057111882
"8744","log_lik[2,8,71]",1.73120996023906,2.06945412710891,0.899449562458361,0.436904697963396,-0.147235491280598,2.41264391248089,1.00087379638931,3818.38755924711,3189.63602986789
"8745","log_lik[3,8,71]",1.79014970390761,2.11434054785853,0.854299186278456,0.377011446328379,0.120717729614423,2.41815981375018,1.00175276398352,2739.25659734244,2663.52338257596
"8746","log_lik[1,9,71]",-9.95940859360524,-9.42895310873585,5.31428451465517,5.1886223883936,-19.6995265107385,-2.11526877494591,1.00051596983466,10829.4916333928,4453.48837848632
"8747","log_lik[2,9,71]",1.82934215490476,2.34202949342162,2.02739826432243,1.74128282214701,-2.19355455041813,3.98614850654723,0.999644420561559,9267.56394137656,3236.13666712777
"8748","log_lik[3,9,71]",2.32678926795479,2.81672023211082,1.71809938076116,1.40886661802886,-1.163977414129,4.02493509072199,1.00012301359699,8557.07343940252,3752.74857331795
"8749","log_lik[1,10,71]",0.688644129390531,1.15431454208209,1.42597084799824,1.19701843297202,-2.29183025242823,2.10811916124296,1.00159219780865,4467.31612990309,2429.30482010893
"8750","log_lik[2,10,71]",1.60959065948774,1.87464886893446,0.708855419372135,0.334619632988103,0.199008790705283,2.14627896711166,1.00149708416855,2283.22519067163,2264.92746538583
"8751","log_lik[3,10,71]",1.68186716492343,1.90373714567963,0.613001279834732,0.295208871950703,0.576563411804776,2.14765360817523,1.00050196664324,2522.50814749609,3633.91898145367
"8752","log_lik[1,11,71]",2.70313934519868,2.97880348506398,0.75503603925141,0.325112435592684,1.27124569527842,3.24651733675757,1.00060566816457,2132.59827541746,2490.85881308934
"8753","log_lik[2,11,71]",1.21570519730107,1.70636650149133,1.86572012099596,1.63454173120674,-2.55704846613667,3.1819523419746,1.00023160700148,10052.252509862,3927.24908012155
"8754","log_lik[3,11,71]",-0.3049021531739,0.203362752007712,2.60869545519797,2.43041350941374,-5.18087391977792,2.91318762654126,1.00024002325426,9949.6735391063,3415.40815418695
"8755","log_lik[1,12,71]",3.86348941538305,4.14161472478714,0.729396764342018,0.325362018623406,2.3370029323397,4.40509315861968,1.00049567151041,2533.66321996758,3004.02882964145
"8756","log_lik[2,12,71]",2.83987937762173,3.34047436110811,1.61763540828799,1.2320343439117,-0.391707775154147,4.36641979633761,0.99997031131207,9797.4357450041,3927.86279885189
"8757","log_lik[3,12,71]",3.44667114863056,3.88065494510842,1.16559793480795,0.666399768507478,1.04487588796279,4.39236564749867,0.999999939324378,6623.37580147305,4270.75611459227
"8758","log_lik[1,13,71]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8759","log_lik[2,13,71]",-0.814917163251026,-0.308590177300214,2.22909171055233,2.06171284675718,-5.1490251562214,1.77065391146219,1.00053002735968,10130.1047104457,3008.72938320289
"8760","log_lik[3,13,71]",-0.541286066061775,-0.028603728284271,2.14852786797839,1.93147884845212,-4.74573729214491,1.81727688387911,1.00057659833022,8280.82448983073,4081.62515265917
"8761","log_lik[1,14,71]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8762","log_lik[2,14,71]",-4.19570377654721,-3.65715061800016,3.88408567525557,3.78600293025966,-11.3421880541472,1.15089771944707,1.00010260546129,11152.2888088731,3975.21022189762
