"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15957","log_lik[2,26,130]",0.696465930861244,1.06759584606381,0.897313980355787,0.336967659238229,-1.11488513334618,1.32983774898399,0.999822242908147,6226.2090824607,4784.0230308704
"15958","log_lik[3,26,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15959","log_lik[1,27,130]",1.03012671726397,1.38942877265427,0.83766523933968,0.304524585149123,-0.683824052387823,1.61810142092852,1.00014305441347,5839.00972300952,4189.96672097594
"15960","log_lik[2,27,130]",1.0891495174891,1.37475076748704,0.750220833433019,0.305776196819999,-0.439605410524146,1.61395894449105,1.00012460958635,3899.94221331779,4054.70756892878
"15961","log_lik[3,27,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15962","log_lik[1,28,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15963","log_lik[2,28,130]",0.891702559582947,1.11356988878054,0.562396737166689,0.351876531492532,-0.328935590564953,1.3922432518524,1.00077991126204,1996.34148984758,1869.50367105082
"15964","log_lik[3,28,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15965","log_lik[1,29,130]",0.72978996294338,0.943845875561652,0.551348336295383,0.289041223310838,-0.361341464576701,1.17309473826663,1.00055439069177,2169.73280496281,3071.19790288979
"15966","log_lik[2,29,130]",0.651499207888504,0.91638582981133,0.691996215563134,0.325220312862845,-0.752577222494012,1.1702765533182,1.00316789685256,2003.87969549939,2239.75690527075
"15967","log_lik[3,29,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15968","log_lik[1,30,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15969","log_lik[2,30,130]",-0.510328046149407,-0.0951562887001166,1.1432165412961,0.728548502350121,-2.95191125678323,0.470977493994485,1.00053160459062,9110.19815242699,3092.35679508456
"15970","log_lik[3,30,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15971","log_lik[1,31,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15972","log_lik[2,31,130]",0.454668377104277,0.809611911136267,1.168901666451,1.03928286094458,-2.01092561444696,1.63470281286917,1.00238457726531,2970.48800957399,1600.49700542384
"15973","log_lik[3,31,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15974","log_lik[1,32,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15975","log_lik[2,32,130]",0.31965355260833,0.715495110831767,0.982174180580052,0.505333463415574,-1.80251862434019,1.09846121468776,1.00041497501164,3172.85876686683,2354.38074923481
"15976","log_lik[3,32,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15977","log_lik[1,33,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15978","log_lik[2,33,130]",0.795050958721552,1.17129775273943,0.974632799931243,0.464685632116849,-1.14337019730128,1.52355938645055,1.00043528954117,4571.03552315792,3614.37739142948
"15979","log_lik[3,33,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15980","log_lik[1,34,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15981","log_lik[2,34,130]",0.353225673296102,0.76382520355844,1.05043055765367,0.555104553807072,-1.93567221420926,1.18917646928708,1.00029075522891,3307.91611062626,2591.146348696
"15982","log_lik[3,34,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15983","log_lik[1,35,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15984","log_lik[2,35,130]",0.890020063995531,1.19004868638051,0.784375345037919,0.377748400247016,-0.707226709278311,1.49161598516005,1.00190274166127,2209.65905188658,2359.92470322536
"15985","log_lik[3,35,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15986","log_lik[1,36,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15987","log_lik[2,36,130]",0.884320886779469,1.19022927212881,0.805619596971633,0.356698327145328,-0.712986700610564,1.46699015233104,1.00107382387426,5551.45895928648,4151.35672235008
"15988","log_lik[3,36,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15989","log_lik[1,37,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15990","log_lik[2,37,130]",1.34802669530172,1.69495290330541,0.909243162299631,0.401343353026735,-0.444470692424749,2.00855246449209,1.00027218464522,2685.82103411227,2686.13804221822
"15991","log_lik[3,37,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15992","log_lik[1,38,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15993","log_lik[2,38,130]",0.8070652713104,1.06347663853452,0.647938615193777,0.310494634673041,-0.602028598669333,1.31169195024695,1.00194846901182,2020.14434576665,2313.05487304068
"15994","log_lik[3,38,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15995","log_lik[1,39,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15996","log_lik[2,39,130]",1.43721230668157,1.7255645625535,0.758058372002518,0.360390546886049,-0.0827367691435818,2.00853662200125,1.00015805644489,2513.51550704616,2719.54786805024
"15997","log_lik[3,39,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15998","log_lik[1,40,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15999","log_lik[2,40,130]",0.590047650991638,0.788248409934817,0.576672023256654,0.255152247664451,-0.538906568250201,0.999091739296242,1.00032133155498,2869.07299221186,4317.70528908869
"16000","log_lik[3,40,130]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16001","log_lik[1,1,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16002","log_lik[2,1,131]",1.00205854342691,1.37773930258959,1.00159337081196,0.499206290183073,-1.02969980092093,1.76066965692736,0.999748560165384,6322.21393777919,4941.13079130459
"16003","log_lik[3,1,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16004","log_lik[1,2,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16005","log_lik[2,2,131]",0.947287895972442,1.38318249507359,1.19082596447435,0.686491499224987,-1.42798927551684,1.9040224877561,1.00022037580613,6125.19950227689,3624.51782006511
"16006","log_lik[3,2,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16007","log_lik[1,3,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16008","log_lik[2,3,131]",0.33089783993139,0.704615987755773,0.979607781357532,0.429769707545389,-1.57560036159497,1.03525946695547,1.0000022858266,5696.39548537305,4122.04591959403
"16009","log_lik[3,3,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16010","log_lik[1,4,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16011","log_lik[2,4,131]",1.14342243619837,1.41751715201399,0.705087919060471,0.310507857064605,-0.264823841531918,1.66396456771344,1.00133532756196,2042.30197001008,2534.36504111789
"16012","log_lik[3,4,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16013","log_lik[1,5,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16014","log_lik[2,5,131]",0.422992874744647,0.835902081317764,1.07333595331813,0.54026998896434,-1.7491007838468,1.25307485058301,1.00041203641197,5351.11585313772,4040.07238308973
"16015","log_lik[3,5,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16016","log_lik[1,6,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16017","log_lik[2,6,131]",0.343453186707639,0.720176743802566,1.03965428221368,0.5682596599741,-1.74474756800465,1.15031525843442,1.00037545817201,5814.16968269793,3975.28508459163
"16018","log_lik[3,6,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16019","log_lik[1,7,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16020","log_lik[2,7,131]",0.662784078976842,1.1214799542954,1.3673552052155,0.905293604648807,-2.11794245377756,1.82218674228054,1.0000296126001,7673.62271462192,4652.94216645312
"16021","log_lik[3,7,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16022","log_lik[1,8,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16023","log_lik[2,8,131]",0.388118227850399,0.743738987596343,0.917787166508951,0.429710807936956,-1.51393741576373,1.07522960733044,1.000791108867,3179.2241056172,3559.18468221017
"16024","log_lik[3,8,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16025","log_lik[1,9,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16026","log_lik[2,9,131]",-1.25441937614975,-0.752391232857538,2.38793323668435,2.18537498057354,-5.7154846810595,1.60147156999229,1.00102873832534,12622.5484226999,3854.18783466246
"16027","log_lik[3,9,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16028","log_lik[1,10,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16029","log_lik[2,10,131]",0.441162623952012,0.694517000116136,0.63952967835731,0.353194344293434,-0.971502354843984,0.97174023908331,1.00014442112838,1784.95239950178,1714.47464691224
"16030","log_lik[3,10,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16031","log_lik[1,11,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16032","log_lik[2,11,131]",0.61745060401519,1.0108995879607,1.03058138301374,0.554061533507039,-1.47566891303552,1.4340587994792,0.999842876298022,6363.42611123912,3932.85612408064
"16033","log_lik[3,11,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16034","log_lik[1,12,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16035","log_lik[2,12,131]",1.3255901000028,1.68974969686238,0.940304292606824,0.460822164969125,-0.585949964784754,2.04715228263615,1.00001349923389,4157.12642345355,3664.74768106257
"16036","log_lik[3,12,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16037","log_lik[1,13,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16038","log_lik[2,13,131]",0.458048216639913,0.677514774778772,0.608049050814462,0.175879072902582,-0.729690555959951,0.834382692717494,1.00099433811583,4938.03919639361,4744.09222323467
"16039","log_lik[3,13,131]",NA,NA,NA,NA,NA,NA,NA,NA,NA
