"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"6873","log_lik[2,38,55]",0.998916578781984,1.12753938467308,0.383686384715957,0.228763427997731,0.388473353260257,1.32139068321677,1.00128966495881,1839.73432198566,3330.26337401526
"6874","log_lik[3,38,55]",0.799415851338527,1.07039533921402,0.688120221388632,0.310381277355434,-0.644717304534658,1.31556198425765,1.00052318499767,2161.17257272676,2352.33534101114
"6875","log_lik[1,39,55]",1.42173270437829,1.72892308342543,0.796405918377379,0.372003804668855,-0.227912480339927,2.02057947624942,0.999771250039553,2262.73373337446,2745.48073061892
"6876","log_lik[2,39,55]",1.29045118160412,1.66858859516932,0.994475189225293,0.447857784765457,-0.731736402379404,2.01637470677504,1.0001135465468,4299.4357813013,3469.39880541702
"6877","log_lik[3,39,55]",-0.215459241444791,0.287363486243067,1.97153261103723,1.76907352207552,-4.10892115546356,1.94361244656598,0.999878979015942,11026.1301623747,4277.50477696692
"6878","log_lik[1,40,55]",0.507302437044655,0.796502762410145,0.719388314893227,0.223209818487503,-0.972510012972208,0.981335441440538,0.99967716612148,7432.6709332593,4423.43399418299
"6879","log_lik[2,40,55]",0.212413454823516,0.588720618612894,0.993450673859898,0.501451533180828,-1.81902553016764,0.97372339236744,1.00045305605274,5266.51832205481,3793.50767840864
"6880","log_lik[3,40,55]",0.630617150501012,0.777029653416853,0.450567295488065,0.245299131758307,-0.0505379123115796,0.981980756639114,1.00025248930035,2173.66171049636,3163.78937059368
"6881","log_lik[1,1,56]",1.10410876442475,1.44212195349531,0.888871707467357,0.430765239348464,-0.662994765372127,1.77505503828601,1.00048176195489,5141.01448487498,3249.31282228983
"6882","log_lik[2,1,56]",0.807677521744484,1.24970741324801,1.18310501502594,0.673927011155595,-1.59716664159868,1.76485580281136,1.00044880528611,5633.40721000568,3565.16650618306
"6883","log_lik[3,1,56]",1.24785518708754,1.52556001679447,0.721472838516389,0.316116139245246,-0.197660708896082,1.77379804515636,1.00016977833857,2100.11177956867,2593.78044727539
"6884","log_lik[1,2,56]",1.18983675454623,1.52573266154293,0.86118006694817,0.365092936318633,-0.566979971440491,1.81081086947318,1.00015253276183,3249.34401184741,3467.39339428467
"6885","log_lik[2,2,56]",0.94671528237675,1.35438032845487,1.09218009605536,0.574038487105475,-1.32786878483163,1.80082453603377,0.999832858749045,5131.83873728602,3802.34449883533
"6886","log_lik[3,2,56]",1.24664233949612,1.53176137499301,0.765108147730271,0.347411487707245,-0.308913247837935,1.80920753961733,1.00058963988225,2495.79459519928,2704.83490685647
"6887","log_lik[1,3,56]",0.6071697111529,0.751707545966472,0.407478353327485,0.27093196135079,-0.149511534746328,0.974529766113048,1.00096434725583,2137.95381204183,2584.00580156906
"6888","log_lik[2,3,56]",0.26218283887869,0.624172559805052,0.911899854455402,0.445769380123989,-1.62470257248636,0.967250214336907,1.00016328252684,3688.85678138533,3001.08550313597
"6889","log_lik[3,3,56]",0.311575410311623,0.651981695197634,0.853265711017518,0.410377058999941,-1.52028324177395,0.968804970163215,1.0006301313399,2418.07557266048,2204.30053251298
"6890","log_lik[1,4,56]",1.03321074689773,1.34775242273367,0.819382644690036,0.375073322582436,-0.646780880931089,1.63963211700093,1.00097764631847,2707.44060522261,3277.02040407002
"6891","log_lik[2,4,56]",-3.85362171315609,-3.37668600637577,3.188156446506,3.13557310499706,-9.89880422232259,0.493341132462442,1.00205266908091,4667.96303971084,2145.72149307073
"6892","log_lik[3,4,56]",1.10610886892089,1.37982085351877,0.736197156193428,0.32745625809262,-0.292484173912486,1.6415683356507,1.00033593179559,2454.50624213942,3028.71437157029
"6893","log_lik[1,5,56]",0.43492686245325,0.802732063002655,0.997062555322272,0.561083666808471,-1.65618572781734,1.23540303989298,1.00070473477202,3459.81311819844,2856.04502267402
"6894","log_lik[2,5,56]",0.900629069112953,1.06763514465801,0.494248315891078,0.216750403032136,-0.0075140280823935,1.24877149678964,1.0002389784529,2917.99061923992,4892.89359292717
"6895","log_lik[3,5,56]",0.70249382521042,0.988062966875315,0.729682699560111,0.322797666141348,-0.817119028738613,1.24430593808987,1.00138656852527,2671.64435512113,3086.7638648733
"6896","log_lik[1,6,56]",0.564280969404685,0.858807691091649,0.757522904716578,0.326301189873581,-0.975902725629133,1.11874198528747,1.00124428391025,2407.77750242516,2661.27070551247
"6897","log_lik[2,6,56]",0.476969451685717,0.784497333436448,0.765736259396736,0.430226785294057,-1.26725093241396,1.11600431018168,1.0041301983562,2138.56547020738,1955.92561351506
"6898","log_lik[3,6,56]",0.595039281797791,0.855801333212775,0.696142219388317,0.329935455203863,-0.792873013598473,1.11822413091643,1.00092413690269,2392.83796615488,3012.26489304577
"6899","log_lik[1,7,56]",-0.484639845616022,0.0767295304835807,2.12601145190841,1.80705379776561,-4.72240571752921,1.77470630526821,1.00074983657984,9811.29869018433,4336.66815786407
"6900","log_lik[2,7,56]",1.25285253208494,1.57420799494176,0.850970289363907,0.354035825755552,-0.426477944457251,1.85305790133926,1.00086323746463,2642.92724131557,2981.71902919229
"6901","log_lik[3,7,56]",0.951982971828798,1.36678572624298,1.12855593985273,0.618742646561841,-1.35890869445051,1.84030937776108,1.000391476922,4789.31861454486,3804.01513682469
"6902","log_lik[1,8,56]",0.215929610503534,0.610784155059414,1.06826827356389,0.546954163608757,-1.91618275326949,1.03238268417059,1.00021558060384,5926.15689558594,3710.64916257385
"6903","log_lik[2,8,56]",-5.51708456923814,-5.00032699255273,3.5512731734249,3.47480268630237,-12.0631738109638,-0.578751268600704,1.0014187042124,12433.1468533567,3379.79818684771
