"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15372","log_lik[2,30,126]",-0.0875966555419457,0.190143893045778,0.697328465619532,0.295437131001005,-1.53299414696453,0.425252090097203,0.999955546789427,8280.84821457069,4203.52296426922
"15373","log_lik[3,30,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15374","log_lik[1,31,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15375","log_lik[2,31,126]",1.14750660618425,1.41655005946437,0.698765817818892,0.324057864077171,-0.253555259471952,1.67448935608257,1.00077413936276,2597.79815079727,3278.62763169396
"15376","log_lik[3,31,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15377","log_lik[1,32,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15378","log_lik[2,32,126]",0.381421573967216,0.722909379651818,0.890051333766721,0.402693123538193,-1.45111518986485,1.03386931645747,1.0023243903533,2872.34451106498,2443.2370440971
"15379","log_lik[3,32,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15380","log_lik[1,33,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15381","log_lik[2,33,126]",0.976638343587089,1.27957110034523,0.796548051053421,0.334761430249748,-0.63010193026077,1.54450576418771,1.00177006763303,2929.93878539897,2897.29258121596
"15382","log_lik[3,33,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15383","log_lik[1,34,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15384","log_lik[2,34,126]",0.609948426562131,0.927978495498154,0.794672675601605,0.316878515160245,-1.03826480017816,1.17814455444246,1.0010002214505,1855.68032273337,1592.58582098579
"15385","log_lik[3,34,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15386","log_lik[1,35,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15387","log_lik[2,35,126]",0.473975523059235,0.925331893187833,1.20044013813184,0.700713219627204,-1.99229177027389,1.45913644082253,1.00033983486596,7078.76320211509,4148.1469472486
"15388","log_lik[3,35,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15389","log_lik[1,36,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15390","log_lik[2,36,126]",1.10398882179475,1.37407934283316,0.621614083614155,0.15147210072073,-0.142921797489101,1.49791754999739,1.00018981704549,6179.54073898265,4275.57988060071
"15391","log_lik[3,36,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15392","log_lik[1,37,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15393","log_lik[2,37,126]",-1.60973422535541,-1.1367115086476,2.54765479596236,2.44524444983941,-6.57656366002378,1.60458309290169,1.00057335188662,12026.7451971505,3553.44516391483
"15394","log_lik[3,37,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15395","log_lik[1,38,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15396","log_lik[2,38,126]",0.817015994690715,1.07312927769776,0.657201517462441,0.302633297358892,-0.538095230661131,1.3135547178185,1.00158836659512,2089.99676912329,2344.51199657569
"15397","log_lik[3,38,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15398","log_lik[1,39,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15399","log_lik[2,39,126]",-0.722900359237117,-0.233330540994582,2.19676652803807,2.02314445486118,-4.96377621423061,1.88238307269743,1.00030296231911,11626.6583393694,3536.67326433166
"15400","log_lik[3,39,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15401","log_lik[1,40,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15402","log_lik[2,40,126]",-1.1674619152349,-0.711872655858851,1.89151317459581,1.67137656172125,-4.83580643985796,0.897333476899717,1.00057782099333,8225.89853314044,3512.24768819934
"15403","log_lik[3,40,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15404","log_lik[1,1,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
